path,text
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-093\a02-093-03.png,"Iain Macleod , Colonial Secretary , and Mr. Duncan Sandys ,"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-093\a02-093-04.png,Commonwealth Relations Secretary for an hour's talks
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-093\a02-093-05.png,at Admiralty House . A statement is expected today
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-093\a02-093-06.png,to hold the door open for modifications to the
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-093\a02-093-07.png,new Constitution provided law and order is maintained
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-098\a02-098-00.png,Its terms have set the Prime Minister an exacting
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-098\a02-098-02.png,strong reaction from Sir Roy Welensky to any
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-098\a02-098-03.png,suggestion that there may be fresh concessions to the
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-098\a02-098-05.png,"from talks with Sir John Moffat , Northern Rhodesian"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-098\a02-098-06.png,"Liberal leader , and Mr. Kaunda , that the bulk"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-098\a02-098-07.png,of moderates and Africans will reject the
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-102\a02-102-00.png,A ROYAL welcome for the Kabaka of
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-102\a02-102-01.png,Buganda ( King Freddie ) from Princess
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-102\a02-102-02.png,"Elizabeth Bagaya of Toro , kneeling at the"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-102\a02-102-03.png,foot of his airliner's steps at London Airport
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-102\a02-102-04.png,"yesterday . Forty other Africans greeted him ,"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-102\a02-102-05.png,"kneeling with heads bowed . The princess ,"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-102\a02-102-07.png,"dge , where she is a friend of Prince William"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-102\a02-102-08.png,of Gloucester .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-106\a02-106-00.png,King Freddie and three other hereditary rulers of
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-106\a02-106-01.png,native kingdoms in Uganda arrived for talks with
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-106\a02-106-02.png,"Colonial Secretary Mr. Iain Macleod , before the"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-106\a02-106-03.png,Uganda Constitutional conference opens next Monday .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-106\a02-106-04.png,The question : Their status in an independent Uganda .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-106\a02-106-05.png,The thorniest problem for next week's conference is
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-106\a02-106-06.png,to settle the relationships between them and the
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-106\a02-106-07.png,rest of the country . A Government report has
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-106\a02-106-08.png,recognised their rights and recommended a form of
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-106\a02-106-09.png,"federal association , but the four kings are not"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-111\a02-111-00.png,"Instead , the kings will remain in London"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-111\a02-111-01.png,and wait to hear the conference's proposals .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-111\a02-111-02.png,Then their views will be transmitted back .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-111\a02-111-03.png,"MR. BUTLER , the Home Secretary , has decided"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-111\a02-111-04.png,to meet head-on the biggest challenge to
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-111\a02-111-05.png,Government authority yet presented by the
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-111\a02-111-07.png,has been cancelled and secret plans prepared
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-111\a02-111-08.png,to deal with the mass sit-down rally planned
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-111\a02-111-10.png,"Committee of 100 , the anti-nuclear arms"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-111\a02-111-11.png,group .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-116\a02-116-00.png,It was Mr. Butler who authorised action which
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-116\a02-116-01.png,ended yesterday in 32 members of the
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-116\a02-116-02.png,Committee of 100 being imprisoned for inciting
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-116\a02-116-03.png,a breach of the peace . The committee's
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-116\a02-116-04.png,president 89-year-old Earl Russell and
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-116\a02-116-05.png,his 61-year-old wife were each jailed for
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-116\a02-116-08.png,jailed for a month .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-120\a02-120-00.png,The possibility that the Government might
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-120\a02-120-02.png,declare the whole rally illegal - whether
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-120\a02-120-03.png,the demonstrators sit down or not - was
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-120\a02-120-04.png,being discussed in Whitehall last night .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-120\a02-120-05.png,"It was last used a year ago , to deal"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-120\a02-120-06.png,with the St. Pancras rent riots . Today
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-120\a02-120-07.png,Mr. Butler will have talks with Police
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-120\a02-120-08.png,Commissioner Sir Joseph Simpson to
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-120\a02-120-09.png,"draw up final plans for the "" Battle"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-120\a02-120-10.png,"of Parliament Square . """
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-124\a02-124-00.png,Measures agreed so far include : 1 . A mass
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-124\a02-124-01.png,"call-out of police , special constables"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-124\a02-124-02.png,"and reserves , with 750 policemen posted"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-124\a02-124-03.png,from outlying districts to stations in
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-124\a02-124-04.png,"the area - West End Central , Bow-street ,"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a02\a02-124\a02-124-05.png,and Cannon-row .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-006\a03-006-00.png,"Today , for example , the Foreign Minister of Indo-"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-006\a03-006-01.png,nesia arrived in Belgrade as the guest of the Yugoslav
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-006\a03-006-02.png,Foreign Minister . In fact such Yugoslav activity has
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-006\a03-006-03.png,been # particularly intensified in the past year
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-006\a03-006-04.png,"or so and though so far , apart from joint action"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-006\a03-006-05.png,"in the United Nations , these exchanges have not"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-006\a03-006-06.png,"been seen on any wider basis , President Tito"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-006\a03-006-07.png,is known for some time to have favoured a
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-006\a03-006-08.png,conference of neutralist leaders .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-009\a03-009-00.png,The wish was particularly apparent in comments
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-009\a03-009-02.png,"in particular , in Yugoslav approval of the idea of an"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-009\a03-009-03.png,inter-African consultative assembly which would
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-009\a03-009-04.png,coordinate activity on the political and economic
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-009\a03-009-06.png,Tito would like some such idea extended also
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-009\a03-009-07.png,to the whole uncommitted world
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-011\a03-011-00.png,"But he now feels , in view of a changed international"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-011\a03-011-01.png,situation and especially in view of fresh problems facing
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-011\a03-011-02.png,"the new and independent countries of Africa , that the"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-011\a03-011-03.png,time is ripe to have more frequent consultations between
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-011\a03-011-04.png,the uncommitted countries and even to work out common
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-011\a03-011-05.png,stands on various problems facing those nations . Two
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-011\a03-011-06.png,"subjects , the Congo and Algeria , are the main topics"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-011\a03-011-07.png,of the talks in Belgrade - and on both the two
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-011\a03-011-08.png,leaders have identical ideas .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-014\a03-014-00.png,Two emissaries from the Laotian Government
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-014\a03-014-01.png,of Prince Boun Oum have arrived in
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-014\a03-014-02.png,"Phnom Penh , Cambodia , to invite Prince"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-014\a03-014-03.png,"Souvanna Phouma , the former Prime Min-"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-014\a03-014-04.png,"ister , to return to Laos . No details of"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-014\a03-014-05.png,"their mission have been disclosed , but it"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-014\a03-014-06.png,was reported earlier in Laos that Prince
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-014\a03-014-07.png,Boun Oum was considering asking
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-014\a03-014-09.png,Government .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-017\a03-017-00.png,Prince Souvanna Phouma has not yet replied to
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-017\a03-017-01.png,"the mission , but recent statements made by him"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-017\a03-017-02.png,in Phnom Penh indicate that he still regards
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-017\a03-017-03.png,himself as the only legal Prime Minister of
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-017\a03-017-04.png,Laos . His policy of strict neutrality from 1951
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-017\a03-017-05.png,"to 1958 kept the kingdom in peace , though"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-017\a03-017-06.png,at the cost of virtual partition of the country
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-017\a03-017-07.png,into the pro-communist north and the
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-017\a03-017-08.png,pro-western centre and south .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-020\a03-020-00.png,Prince Souvanna's former Minister of
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-020\a03-020-03.png,"Laos , yesterday addressed all officers"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-020\a03-020-05.png,occupying the province of Xieng
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-023\a03-023-00.png,This emphasis on the legality of the former
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-023\a03-023-01.png,Government suggests that all is not well
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-023\a03-023-02.png,with the political and military leadership
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-023\a03-023-03.png,of the pro-communists . Most of the
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-023\a03-023-04.png,province of Xieng Khouang and the
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-023\a03-023-05.png,"tactically useful Plain of Jars , however ,"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-023\a03-023-06.png,appear still to be firmly in their hands .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-023\a03-023-07.png,The Government has claimed the
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-023\a03-023-08.png,"recapture of Vang Vieng , the pro-"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-023\a03-023-09.png,communists' former base 60 miles
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-023\a03-023-10.png,"north of Vientiane , but this claim"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-027\a03-027-00.png,A correspondent who travelled yesterday to within
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-027\a03-027-01.png,a few miles of Vang Vieng was told by officers that
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-027\a03-027-03.png,With the Prime Minister sunning himself in Jamaica
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-027\a03-027-04.png,and # his Cabinet out in the grass roots making
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-027\a03-027-05.png,"160 speeches in 80 constituencies in 10 days , the Liberal"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-027\a03-027-06.png,Party are holding a national conference here with
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-027\a03-027-07.png,"some 2,000 delegates , the biggest gathering since 1958"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-027\a03-027-08.png,when Mr. Lester Pearson was chosen as party
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-027\a03-027-09.png,leader .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-030\a03-030-00.png,In some ways it will be a testing occasion
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-030\a03-030-02.png,unassailable simply because there is no one
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-030\a03-030-03.png,else in sight to supplant him . So the con-
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-030\a03-030-04.png,ference will concentrate on laying the
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-030\a03-030-05.png,foundations on which to win the next
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-030\a03-030-06.png,election . The rally comes at a time
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-030\a03-030-07.png,when in spite of carefully worded state-
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-030\a03-030-08.png,ments by the Prime Minister there is an
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-030\a03-030-09.png,air of electoral expectancy .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-034\a03-034-00.png,Members of the Cabinet are basing their speeches on
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-034\a03-034-01.png,a new Conservative booklet called The Record Speaks
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-034\a03-034-02.png,which outlines in some detail the accomplishments
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-034\a03-034-03.png,of the party since it came to office three and
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-034\a03-034-04.png,a half years ago . Nevertheless there is little
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a03\a03-034\a03-034-05.png,illusion in the Conservative Party that their
